4.999549999999999841e+02,9.339771707163180281e-02
5.004372000000000185e+02,9.269914829775416365e-02
5.009193000000000211e+02,9.200318141099339542e-02
5.014014000000000237e+02,9.130966596422185333e-02
5.018835000000000264e+02,9.061859664447613483e-02
5.023655999999999722e+02,1.894614681466141315e-01
5.028476999999999748e+02,2.497627751733110524e-01
5.033299000000000092e+02,2.688888708567147567e-01
5.038120000000000118e+02,2.533945335742180394e-01
5.042941000000000145e+02,2.098046159700128199e-01
5.047762000000000171e+02,1.435981127779488720e-01
5.052583000000000197e+02,8.584901873965344876e-02
5.057404000000000224e+02,8.517732860451587840e-02
5.062225999999999999e+02,8.450789854979756655e-02
5.067047000000000025e+02,8.384100099608593482e-02
5.071868000000000052e+02,8.317649163913332089e-02
5.076689000000000078e+02,8.251436525931366006e-02
5.081510000000000105e+02,8.185461664472271082e-02
5.086331000000000131e+02,8.119724059117805481e-02
5.091152999999999906e+02,8.054209628168873536e-02
5.095973999999999933e+02,7.988945025794258470e-02
5.100794999999999959e+02,7.923916122783492000e-02
5.105615999999999985e+02,7.859122401796714286e-02
5.110437000000000012e+02,7.794563346261940140e-02
5.115258000000000038e+02,7.730238440373904396e-02
5.120080000000000382e+02,7.666133899107752114e-02
5.124900999999999840e+02,7.602275796463198176e-02
5.129722000000000435e+02,7.538650300536353654e-02
5.134542999999999893e+02,8.773096898581816960e-02
5.139365000000000236e+02,1.035066200121028540e-01
5.144185999999999694e+02,1.004919129989080007e-01
5.149007000000000289e+02,7.816950158774287061e-02
5.153827999999999747e+02,7.223981068161977603e-02
5.158649000000000342e+02,7.161740519114312420e-02
5.163469999999999800e+02,7.099729003450772069e-02
5.168292000000000144e+02,7.037933222030900993e-02
5.173112999999999602e+02,6.976378298869656547e-02
5.177934000000000196e+02,1.090015088899098095e-01
5.182754999999999654e+02,1.982845048724162229e-01
5.187576000000000249e+02,2.697117658922327799e-01
5.192396999999999707e+02,2.998502869129180404e-01
5.197219000000000051e+02,2.790109378074565605e-01
5.202039999999999509e+02,2.155619642168487837e-01
5.206861000000000104e+02,1.316902355619059550e-01
5.211681999999999562e+02,6.492074683626647413e-02
5.216503000000000156e+02,6.432549304107437749e-02
5.221323999999999614e+02,6.373246918496411340e-02
5.226145999999999958e+02,6.314154796755166998e-02
5.230967000000000553e+02,6.255296950540412126e-02
5.235788000000000011e+02,6.196660605208581529e-02
5.240608999999999469e+02,6.138245264612729457e-02
5.245430000000000064e+02,6.550633433351046864e-02
5.250250999999999522e+02,7.274945616765710055e-02
5.255072999999999865e+02,5.964308363740356000e-02
5.259894000000000460e+02,5.906772140891414224e-02
5.264714999999999918e+02,5.849454453104341312e-02
5.269536000000000513e+02,5.792354808691868584e-02
5.274356999999999971e+02,5.735472716707867846e-02
5.279178000000000566e+02,5.678807686945708255e-02
5.283999999999999773e+02,5.622347543501282630e-02
5.288821000000000367e+02,5.566115215289180185e-02
5.293641999999999825e+02,5.510098483009162607e-02
5.298463000000000420e+02,5.454296859405927123e-02
5.303283999999999878e+02,5.398709857960781733e-02
5.308105000000000473e+02,5.343336992889247128e-02
5.312926999999999680e+02,5.288166359825163809e-02
5.317748000000000275e+02,5.233220357252044153e-02
5.322568999999999733e+02,5.178487038003387610e-02
5.327390000000000327e+02,1.138393591922787912e-01
5.332210999999999785e+02,1.837075651880575311e-01
5.337032000000000380e+02,2.305915835534715075e-01
5.341853999999999587e+02,2.465575979238072424e-01
5.346675000000000182e+02,2.328878270516541449e-01
5.351495999999999640e+02,1.991001541502044336e-01
5.356317000000000235e+02,1.585675744347050942e-01
5.361137999999999693e+02,1.222865831276647719e-01
5.365959000000000287e+02,9.406407545885353549e-02
5.370780999999999494e+02,7.034763770641544456e-02
5.375602000000000089e+02,4.590298346209076286e-02
5.380422999999999547e+02,4.538079858778587550e-02
5.385244000000000142e+02,4.486067834222406958e-02
5.390064999999999600e+02,4.434261799134819881e-02
5.394886000000000195e+02,4.382661280831046113e-02
5.399708000000000538e+02,4.331255167835346143e-02
5.404528999999999996e+02,4.280064310311759712e-02
5.409349999999999454e+02,4.229077555740001770e-02
5.414171000000000049e+02,4.178294434312590511e-02
5.418991999999999507e+02,4.127714476939203792e-02
5.423813000000000102e+02,4.077337215246235047e-02
5.428635000000000446e+02,4.027151794922545491e-02
5.433455999999999904e+02,3.977178564133287964e-02
5.438277000000000498e+02,3.927406628097873664e-02
5.443097999999999956e+02,5.183435521301475724e-02
5.447919000000000551e+02,8.948054778941276488e-02
5.452740000000000009e+02,1.244064393692686371e-01
5.457562000000000353e+02,1.466761239460015465e-01
5.462382999999999811e+02,1.493234000507421277e-01
5.467204000000000406e+02,1.304854612779060563e-01
5.472024999999999864e+02,9.411360301499135939e-02
5.476846000000000458e+02,4.890832065657756828e-02
5.481666999999999916e+02,3.488430960431454508e-02
5.486489000000000260e+02,3.440636635335359017e-02
5.491309999999999718e+02,3.393048455312763778e-02
5.496131000000000313e+02,3.345656030542798476e-02
5.500951999999999771e+02,3.298458904012413484e-02
5.505773000000000366e+02,5.800876619412307506e-02
5.510593999999999824e+02,9.338928721136260935e-02
5.515416000000000167e+02,1.114491510542413438e-01
5.520236999999999625e+02,1.076533465586910487e-01
5.525058000000000220e+02,8.565767229934051485e-02
5.529878999999999678e+02,5.558012374816291568e-02
5.534700000000000273e+02,2.973499638412313573e-02
5.539520999999999731e+02,2.927848569316626737e-02
5.544343000000000075e+02,2.882379307077975739e-02
5.549163999999999533e+02,2.837110260695707709e-02
5.553985000000000127e+02,2.792031531494920671e-02
5.558805999999999585e+02,2.747142670855984292e-02
5.563627000000000180e+02,2.702443230853779355e-02
5.568447999999999638e+02,2.657932764257164848e-02
5.573269999999999982e+02,3.036916650537766632e-02
5.578090999999999440e+02,3.953457830796057448e-02
5.582912000000000035e+02,4.294611646828865037e-02
5.587732999999999493e+02,3.460601654172437008e-02
5.592554000000000087e+02,2.438190409053220264e-02
5.597374999999999545e+02,2.394804468386890761e-02
5.602196999999999889e+02,2.351595448214816031e-02
5.607018000000000484e+02,2.308580828370176974e-02
5.611838999999999942e+02,2.265751187762621299e-02
5.616660000000000537e+02,2.223106086057180519e-02
5.621480999999999995e+02,2.180645083605448065e-02
5.626301999999999452e+02,2.138367741442914749e-02
5.631123999999999796e+02,2.096264908857481402e-02
5.635945000000000391e+02,2.054353610985737433e-02
5.640765999999999849e+02,2.366264660521744459e-02
5.645587000000000444e+02,3.121367621233474623e-02
5.650407999999999902e+02,2.829665057569687864e-02
5.655229000000000497e+02,1.888527534659889540e-02
5.660050999999999704e+02,1.847515131745902650e-02
5.664872000000000298e+02,1.806691425776874027e-02
5.669692999999999756e+02,1.766047459934894093e-02
5.674514000000000351e+02,1.725582802063030385e-02
5.679334999999999809e+02,1.685297020681542080e-02
5.684156000000000404e+02,1.645189684986414491e-02
5.688977999999999611e+02,1.605252100913023838e-02
5.693799000000000206e+02,1.565500403670627705e-02
5.698619999999999663e+02,1.525925863662624948e-02
5.703441000000000258e+02,1.486528052780977660e-02
5.708261999999999716e+02,1.447306543591109218e-02
5.713083000000000311e+02,1.408260909329017707e-02
5.717904999999999518e+02,3.904092679391772680e-02
5.722726000000000113e+02,9.121967553637500004e-02
5.727546999999999571e+02,1.208496702645407150e-01
5.732368000000000166e+02,1.209252067375672229e-01
