4.999549999999999841e+02,9.217986717709304723e-02
5.004372000000000185e+02,9.168530373688543733e-02
5.009193000000000211e+02,8.258526087923052927e-02
5.014014000000000237e+02,5.551125307216635274e-02
5.018835000000000264e+02,2.281336450621118672e-02
5.023655999999999722e+02,2.249027943554438025e-02
5.028476999999999748e+02,2.216998217770438373e-02
5.033299000000000092e+02,2.185239153703477655e-02
5.038120000000000118e+02,2.153762368032552388e-02
5.042941000000000145e+02,2.122559696434933585e-02
5.047762000000000171e+02,2.091629595834199051e-02
5.052583000000000197e+02,2.060970529395511619e-02
5.057404000000000224e+02,2.030580966509631935e-02
5.062225999999999999e+02,2.000453162470527957e-02
5.067047000000000025e+02,1.970598094775510845e-02
5.071868000000000052e+02,2.174547975641184794e-02
5.076689000000000078e+02,2.614510299165834911e-02
5.081510000000000105e+02,2.609106565573336353e-02
5.086331000000000131e+02,2.111493281197697469e-02
5.091152999999999906e+02,1.825261064186278759e-02
5.095973999999999933e+02,1.796973274843693957e-02
5.100794999999999959e+02,1.768941489883602003e-02
5.105615999999999985e+02,1.741164239889947396e-02
5.110437000000000012e+02,1.713640061462307074e-02
5.115258000000000038e+02,2.828097497199903027e-02
5.120080000000000382e+02,4.544379516380953055e-02
5.124900999999999840e+02,5.394695883571324485e-02
5.129722000000000435e+02,4.964689528212299502e-02
5.134542999999999893e+02,3.410789016703974497e-02
5.139365000000000236e+02,1.553717546045163544e-02
5.144185999999999694e+02,1.527924495288957019e-02
5.149007000000000289e+02,1.502373022637293332e-02
5.153827999999999747e+02,1.477061717998218171e-02
5.158649000000000342e+02,2.139845177106760449e-02
5.163469999999999800e+02,4.202014001512498209e-02
5.168292000000000144e+02,5.654099720430989795e-02
5.173112999999999602e+02,5.965945151752830716e-02
5.177934000000000196e+02,5.154433787426856289e-02
5.182754999999999654e+02,3.671614252070237033e-02
5.187576000000000249e+02,2.081897176023386406e-02
5.192396999999999707e+02,1.283045195331844468e-02
5.197219000000000051e+02,1.259828160435816358e-02
5.202039999999999509e+02,1.236842348128419644e-02
5.206861000000000104e+02,1.243386473074743412e-02
5.211681999999999562e+02,3.092764493955021260e-02
5.216503000000000156e+02,5.524079775066326886e-02
5.221323999999999614e+02,7.854276086302680593e-02
5.226145999999999958e+02,9.114647588606487882e-02
5.230967000000000553e+02,8.451902037237117582e-02
5.235788000000000011e+02,5.621893558807813940e-02
5.240608999999999469e+02,1.233425845425228928e-02
5.245430000000000064e+02,1.039932594707693170e-02
5.250250999999999522e+02,1.019137509760170701e-02
5.255072999999999865e+02,9.985500515664824661e-03
5.259894000000000460e+02,9.781774729132663992e-03
5.264714999999999918e+02,9.580142018650761315e-03
5.269536000000000513e+02,9.380589633261493532e-03
